%
%                 Introduction
%                 ============
%
% In my work on context-sensitive learning, I used the "Deterding Vowel
% Recognition Data", but I found it necessary to reformulate the data.
% Implicit in the original data is contextual information on the
% speaker's gender and identity. For my work, it was necessary to make
% this information explicit. The file "vowel-context.data" adds the
% speaker's sex and identity as new features. The format of the data file
% is described below.
%
%
% Peter Turney
% peter@ai.iit.nrc.ca
%
%
%
%                 References
%                 ==========
%
% P. Turney. "Robust Classification With Context-Sensitive Features."
% Proceedings of the Sixth International Conference on Industrial
% and Engineering Applications of Artificial Intelligence and Expert
% Systems (IEA/AIE-93): 268-276. 1993.
%
% URL: ftp://ai.iit.nrc.ca/pub/ksl-papers/NRC-35074.ps.Z
%
%
% P. Turney. "Exploiting Context When Learning to Classify."
% Proceedings of the European Conference on Machine Learning
% (ECML-93): 402-407. 1993.
%
% URL: ftp://ai.iit.nrc.ca/pub/ksl-papers/NRC-35058.ps.Z
%
%
%
%                 File Structure
%                 ==============
%
%
%         Column          Description
%         -------------------------------
%         0               Train or Test
%         1               Speaker Number
%         2               Sex
%         3               Feature 0
%         4               Feature 1
%         5               Feature 2
%         6               Feature 3
%         7               Feature 4
%         8               Feature 5
%         9               Feature 6
%         10              Feature 7
%         11              Feature 8
%         12              Feature 9
%         13              Class
%
%
%
%
%                 Numerical Codes
%                 ===============
%
%
%         Speaker         Code Number
%         ---------------------------
%         Andrew          0
%         Bill            1
%         David           2
%         Mark            3
%         Jo              4
%         Kate            5
%         Penny           6
%         Rose            7
%         Mike            8
%         Nick            9
%         Rich            10
%         Tim             11
%         Sarah           12
%         Sue             13
%         Wendy           14
%
%
%
%         Set             Number
%         ---------------------------
%         Train           0
%         Test            1
%
%
%
%         Sex             Number
%         ---------------------------
%         Male            0
%         Female          1
%
%
%
%         Class           Number
%         ---------------------------
%         hid             0
%         hId             1
%         hEd             2
%         hAd             3
%         hYd             4
%         had             5
%         hOd             6
%         hod             7
%         hUd             8
%         hud             9
%         hed             10
%
%
%
%
%
%         Speaker         Code Number     Sex             Train/Test
%         ---------------------------------------------------------------
%         Andrew          0               0               0
%         Bill            1               0               0
%         David           2               0               0
%         Mark            3               0               0
%         Jo              4               1               0
%         Kate            5               1               0
%         Penny           6               1               0
%         Rose            7               1               0
%         Mike            8               0               1
%         Nick            9               0               1
%         Rich            10              0               1
%         Tim             11              0               1
%         Sarah           12              1               1
%         Sue             13              1               1
%         Wendy           14              1               1
%
%
% Num Instances:  990
% Num Attributes: 14
% Num missing:    0 /  0.0%
%
%     name                      type enum ints real     missing    distinct  (1)
%   1 'Train or Test'           Enum 100%   0%   0%     0 /  0%     2 /  0%   0%
%   2 'Speaker Number'          Enum   0% 100%   0%     0 /  0%    15 /  2%   0%
%   3 'Sex'                     Enum   0% 100%   0%     0 /  0%     2 /  0%   0%
%   4 'Feature 0'               Real   0%   0% 100%     0 /  0%   853 / 86%  74%
%   5 'Feature 1'               Real   0%   0% 100%     0 /  0%   877 / 89%  78%
%   6 'Feature 2'               Real   0%   0% 100%     0 /  0%   815 / 82%  67%
%   7 'Feature 3'               Real   0%   0% 100%     0 /  0%   836 / 84%  71%
%   8 'Feature 4'               Real   0%   0% 100%     0 /  0%   803 / 81%  66%
%   9 'Feature 5'               Real   0%   0% 100%     0 /  0%   798 / 81%  64%
%  10 'Feature 6'               Real   0%   0% 100%     0 /  0%   748 / 76%  57%
%  11 'Feature 7'               Real   0%   0% 100%     0 /  0%   794 / 80%  64%
%  12 'Feature 8'               Real   0%   0% 100%     0 /  0%   788 / 80%  63%
%  13 'Feature 9'               Real   0%   0% 100%     0 /  0%   775 / 78%  60%
%  14 'Class'                   Enum   0% 100%   0%     0 /  0%    11 /  1%   0%
%
%
%
%
% Relabeled values in attribute 'Speaker Number'
%    From: 0                       To: Andrew
%    From: 1                       To: Bill
%    From: 2                       To: David
%    From: 3                       To: Mark
%    From: 4                       To: Jo
%    From: 5                       To: Kate
%    From: 6                       To: Penny
%    From: 7                       To: Rose
%    From: 8                       To: Mike
%    From: 9                       To: Nick
%    From: 10                      To: Rich
%    From: 11                      To: Tim
%    From: 12                      To: Sarah
%    From: 13                      To: Sue
%    From: 14                      To: Wendy
%
%
% Relabeled values in attribute 'Sex'
%    From: 0                       To: Male
%    From: 1                       To: Female
%
%
% Relabeled values in attribute 'Class'
%    From: 0                       To: hid
%    From: 1                       To: hId
%    From: 2                       To: hEd
%    From: 3                       To: hAd
%    From: 4                       To: hYd
%    From: 5                       To: had
%    From: 6                       To: hOd
%    From: 7                       To: hod
%    From: 8                       To: hUd
%    From: 9                       To: hud
%    From: 10                      To: hed
%
@RELATION vowel

@ATTRIBUTE "Train or Test" {Train, Test}
@ATTRIBUTE "Speaker Number" {Andrew, Bill, David, Mark, Jo, Kate, Penny, Rose, Mike, Nick, Rich, Tim, Sarah, Sue, Wendy}
@ATTRIBUTE Sex {Male, Female}
@ATTRIBUTE "Feature 0" REAL
@ATTRIBUTE "Feature 1" REAL
@ATTRIBUTE "Feature 2" REAL
@ATTRIBUTE "Feature 3" REAL
@ATTRIBUTE "Feature 4" REAL
@ATTRIBUTE "Feature 5" REAL
@ATTRIBUTE "Feature 6" REAL
@ATTRIBUTE "Feature 7" REAL
@ATTRIBUTE "Feature 8" REAL
@ATTRIBUTE "Feature 9" REAL
@ATTRIBUTE Class {hid, hId, hEd, hAd, hYd, had, hOd, hod, hUd, hud, hed}

@DATA
?,?,?,?,?,?,1.786,?,1.642,?,?,?,-1.003,hid
?,?,?,?,?,?,0.0,?,0.767,?,?,?,-0.798,hOd
?,?,?,?,?,?,0.651,?,1.413,?,?,?,-0.307,hud
?,?,?,?,?,?,0.245,?,1.125,?,?,?,-0.64,hod
?,?,?,?,?,?,0.52,?,-0.211,?,?,?,0.168,hUd
?,?,?,?,?,?,1.707,?,1.662,?,?,?,-0.926,hid
?,?,?,?,?,?,-0.111,?,0.234,?,?,?,0.219,hed
?,?,?,?,?,?,0.45,?,0.444,?,?,?,0.081,hed
?,?,?,?,?,?,1.453,?,1.48,?,?,?,-0.563,hId
?,?,?,?,?,?,1.746,?,-0.305,?,?,?,1.023,hid
?,?,?,?,?,?,1.397,?,-0.836,?,?,?,1.184,hId
?,?,?,?,?,?,-0.669,?,0.255,?,?,?,0.535,hod
?,?,?,?,?,?,1.641,?,0.104,?,?,?,0.786,hOd
?,?,?,?,?,?,0.814,?,0.618,?,?,?,0.526,hAd
?,?,?,?,?,?,0.3,?,-0.121,?,?,?,-1.32,hud
?,?,?,?,?,?,0.619,?,1.742,?,?,?,-0.523,hid
?,?,?,?,?,?,-0.352,?,0.752,?,?,?,0.721,hYd
?,?,?,?,?,?,0.336,?,-0.344,?,?,?,-0.717,hOd
?,?,?,?,?,?,1.461,?,1.904,?,?,?,-0.211,hud
?,?,?,?,?,?,1.32,?,0.159,?,?,?,0.472,hud
?,?,?,?,?,?,1.434,?,-0.028,?,?,?,0.885,hOd
?,?,?,?,?,?,0.657,?,0.805,?,?,?,-0.334,had
?,?,?,?,?,?,1.508,?,0.747,?,?,?,0.645,hEd
?,?,?,?,?,?,1.434,?,1.13,?,?,?,-0.385,hUd
?,?,?,?,?,?,0.395,?,0.345,?,?,?,-0.307,hEd
?,?,?,?,?,?,-0.022,?,0.02,?,?,?,0.073,had
?,?,?,?,?,?,1.439,?,0.846,?,?,?,0.505,hEd
?,?,?,?,?,?,-0.361,?,1.004,?,?,?,0.722,hYd
?,?,?,?,?,?,-0.343,?,0.18,?,?,?,-0.249,hud
?,?,?,?,?,?,-0.339,?,1.125,?,?,?,0.944,hYd
?,?,?,?,?,?,0.078,?,0.074,?,?,?,-0.437,had
?,?,?,?,?,?,0.359,?,1.297,?,?,?,-0.709,hUd
?,?,?,?,?,?,0.066,?,0.683,?,?,?,0.827,had
?,?,?,?,?,?,0.82,?,1.074,?,?,?,0.485,hUd
?,?,?,?,?,?,-0.152,?,0.133,?,?,?,-0.285,had
?,?,?,?,?,?,2.023,?,0.016,?,?,?,0.386,hUd
?,?,?,?,?,?,-0.374,?,0.226,?,?,?,-0.3,hud
?,?,?,?,?,?,0.402,?,0.186,?,?,?,-0.408,hed
?,?,?,?,?,?,1.963,?,0.847,?,?,?,-0.586,hUd
?,?,?,?,?,?,-0.603,?,0.78,?,?,?,-0.562,hod
?,?,?,?,?,?,0.003,?,0.411,?,?,?,0.092,had
?,?,?,?,?,?,1.659,?,0.28,?,?,?,0.505,hYd
?,?,?,?,?,?,0.845,?,0.381,?,?,?,0.987,had
?,?,?,?,?,?,1.552,?,0.492,?,?,?,0.652,hId
?,?,?,?,?,?,1.331,?,-0.167,?,?,?,0.716,hId
?,?,?,?,?,?,-0.262,?,0.694,?,?,?,-0.859,hUd
?,?,?,?,?,?,-0.392,?,0.7,?,?,?,0.15,hUd
?,?,?,?,?,?,1.098,?,1.069,?,?,?,-0.059,hid
?,?,?,?,?,?,0.174,?,0.383,?,?,?,-0.084,had
?,?,?,?,?,?,1.791,?,1.686,?,?,?,-0.841,hid
?,?,?,?,?,?,-0.047,?,-0.053,?,?,?,-0.489,hOd
?,?,?,?,?,?,1.478,?,2.108,?,?,?,-0.193,hud
?,?,?,?,?,?,1.363,?,1.915,?,?,?,-0.327,hId
?,?,?,?,?,?,-0.411,?,0.843,?,?,?,-0.747,had
?,?,?,?,?,?,0.354,?,0.08,?,?,?,-0.409,had
?,?,?,?,?,?,0.127,?,0.62,?,?,?,-0.306,hod
?,?,?,?,?,?,0.519,?,0.398,?,?,?,-0.49,hAd
?,?,?,?,?,?,-0.315,?,0.861,?,?,?,-0.928,hUd
?,?,?,?,?,?,1.55,?,-0.008,?,?,?,0.967,hEd
?,?,?,?,?,?,0.739,?,1.206,?,?,?,-0.467,hid
?,?,?,?,?,?,-0.455,?,0.047,?,?,?,-0.343,hOd
?,?,?,?,?,?,1.36,?,0.764,?,?,?,0.696,hEd
?,?,?,?,?,?,-0.159,?,0.093,?,?,?,-0.589,hYd
?,?,?,?,?,?,-0.071,?,0.285,?,?,?,-0.37,hAd
?,?,?,?,?,?,0.814,?,0.805,?,?,?,-0.556,hUd
?,?,?,?,?,?,0.19,?,0.518,?,?,?,-0.724,hAd
?,?,?,?,?,?,0.771,?,0.625,?,?,?,0.607,hAd
?,?,?,?,?,?,1.511,?,0.152,?,?,?,1.16,hEd
?,?,?,?,?,?,1.34,?,1.103,?,?,?,-0.767,hId
?,?,?,?,?,?,-0.341,?,0.75,?,?,?,-0.266,hEd
?,?,?,?,?,?,1.54,?,-0.277,?,?,?,0.876,hid
?,?,?,?,?,?,-0.79,?,1.759,?,?,?,-0.485,hod
?,?,?,?,?,?,1.589,?,1.898,?,?,?,-0.635,hid
?,?,?,?,?,?,1.612,?,1.531,?,?,?,-1.001,hud
