,,,,,,,,,,,,,-0.02034,0.5322,,,,0.5694899999999999,,,,,,,,0.57262,,,,,,,,1
,,,,,,,,,,,,,0.0722,0.62936,,,,0.67148,,,,,,,,0.60463,,,,,,,,1
,,,,,,,,,,,,,0.71942,0.55311,,,,0.21136999999999997,,,,,,,,-0.22839,,,,,,,,1
,,,,,,,,,,,,,-0.012709999999999999,1.0,,,,0.98485,,,,,,,,0.9918799999999999,,,,,,,,1
,,,,,,,,,,,,,1.0,-1.0,,,,-1.0,,,,,,,,1.0,,,,,,,,1
,,,,,,,,,,,,,0.12524000000000002,0.58634,,,,0.6945,,,,,,,,0.4909,,,,,,,,1
,,,,,,,,,,,,,0.04545,0.90909,,,,1.0,,,,,,,,0.9154100000000001,,,,,,,,1
,,,,,,,,,,,,,-0.37679,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,0
,,,,,,,,,,,,,-0.01436,0.9060799999999999,,,,0.8077300000000001,,,,,,,,0.8914700000000001,,,,,,,,1
,,,,,,,,,,,,,-0.08447,0.9132399999999999,,,,0.9703200000000001,,,,,,,,0.9404299999999999,,,,,,,,1
,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,0
,,,,,,,,,,,,,0.08172,0.91586,,,,0.87379,,,,,,,,0.8729299999999999,,,,,,,,1
,,,,,,,,,,,,,0.15152000000000002,0.39394,,,,0.51515,,,,,,,,0.46362,,,,,,,,1
,,,,,,,,,,,,,0.047310000000000005,0.77441,,,,0.84034,,,,,,,,0.6372800000000001,,,,,,,,1
,,,,,,,,,,,,,0.59113,1.0,,,,1.0,,,,,,,,0.83899,,,,,,,,1
,,,,,,,,,,,,,0.03073,0.9917,,,,0.93552,,,,,,,,0.96709,,,,,,,,1
,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,1.0,,,,,,,,0
,,,,,,,,,,,,,-0.09002,1.0,,,,0.9831,,,,,,,,0.9649,,,,,,,,1
,,,,,,,,,,,,,-1.0,0.0,,,,-1.0,,,,,,,,1.0,,,,,,,,0
,,,,,,,,,,,,,0.37333,-0.12,,,,-1.0,,,,,,,,1.0,,,,,,,,0
,,,,,,,,,,,,,0.04688,0.9395399999999999,,,,0.93784,,,,,,,,0.92489,,,,,,,,1
,,,,,,,,,,,,,-0.0055,-0.54852,,,,1.0,,,,,,,,0.52208,,,,,,,,0
,,,,,,,,,,,,,0.0,-1.0,,,,-1.0,,,,,,,,0.51613,,,,,,,,0
,,,,,,,,,,,,,0.125,0.70833,,,,1.0,,,,,,,,0.83796,,,,,,,,1
,,,,,,,,,,,,,-0.16186,0.6784899999999999,,,,0.52993,,,,,,,,0.5393,,,,,,,,1
,,,,,,,,,,,,,0.14706,0.9411799999999999,,,,1.0,,,,,,,,0.92663,,,,,,,,1
,,,,,,,,,,,,,-1.0,0.0,,,,0.0,,,,,,,,1.0,,,,,,,,0
,,,,,,,,,,,,,0.00585,0.80738,,,,0.77935,,,,,,,,0.70824,,,,,,,,1
,,,,,,,,,,,,,0.06391000000000001,0.6973699999999999,,,,0.7612800000000001,,,,,,,,0.5683600000000001,,,,,,,,1
,,,,,,,,,,,,,0.07547000000000001,0.62264,,,,0.5283,,,,,,,,0.9219200000000001,,,,,,,,1
,,,,,,,,,,,,,0.08235,0.52549,,,,0.5019600000000001,,,,,,,,0.48601000000000005,,,,,,,,1
,,,,,,,,,,,,,-0.8484799999999999,0.0,,,,0.45076000000000005,,,,,,,,1.0,,,,,,,,0
,,,,,,,,,,,,,0.52517,0.8282,,,,0.69003,,,,,,,,0.33401,,,,,,,,1
,,,,,,,,,,,,,0.0,-0.04572,,,,-0.11575,,,,,,,,-0.0324,,,,,,,,0
,,,,,,,,,,,,,0.46983,0.70796,,,,0.51247,,,,,,,,0.18765,,,,,,,,1
,,,,,,,,,,,,,0.7709199999999999,-1.0,,,,-0.9790700000000001,,,,,,,,0.41778000000000004,,,,,,,,1
,,,,,,,,,,,,,0.0,0.0,,,,0.3141,,,,,,,,-0.61538,,,,,,,,0
,,,,,,,,,,,,,-0.59043,1.0,,,,0.8297899999999999,,,,,,,,-0.19149000000000002,,,,,,,,0
,,,,,,,,,,,,,-0.40668000000000004,0.9039200000000001,,,,0.8453700000000001,,,,,,,,0.57577,,,,,,,,1
,,,,,,,,,,,,,-1.0,0.0,,,,1.0,,,,,,,,1.0,,,,,,,,0
,,,,,,,,,,,,,0.9513,-0.5592600000000001,,,,-0.90995,,,,,,,,-0.65165,,,,,,,,1
,,,,,,,,,,,,,0.0,-0.61354,,,,0.51979,,,,,,,,1.0,,,,,,,,0
,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,1.0,,,,,,,,0
,,,,,,,,,,,,,-0.16795,0.9461200000000001,,,,0.90343,,,,,,,,0.87244,,,,,,,,1
,,,,,,,,,,,,,0.51894,0.36364,,,,0.12120999999999998,,,,,,,,0.25758000000000003,,,,,,,,0
,,,,,,,,,,,,,0.275,-0.095,,,,-0.34187,,,,,,,,0.3219,,,,,,,,0
,,,,,,,,,,,,,0.00551,0.70772,,,,0.61029,,,,,,,,0.61727,,,,,,,,1
,,,,,,,,,,,,,0.02105,0.98214,,,,0.95663,,,,,,,,1.0,,,,,,,,1
,,,,,,,,,,,,,1.0,0.17917,,,,0.0875,,,,,,,,1.0,,,,,,,,0
,,,,,,,,,,,,,-0.13725,0.6470600000000001,,,,0.54902,,,,,,,,0.52409,,,,,,,,0
,,,,,,,,,,,,,0.0,0.28570999999999996,,,,0.2381,,,,,,,,0.24889,,,,,,,,0
,,,,,,,,,,,,,-0.052020000000000004,0.9339200000000001,,,,0.6573100000000001,,,,,,,,0.72529,,,,,,,,1
,,,,,,,,,,,,,0.38643,1.0,,,,1.0,,,,,,,,0.89502,,,,,,,,1
,,,,,,,,,,,,,-0.12738,1.0,,,,1.0,,,,,,,,0.8728,,,,,,,,1
,,,,,,,,,,,,,1.0,1.0,,,,0.0,,,,,,,,1.0,,,,,,,,0
,,,,,,,,,,,,,0.8359,-0.7074699999999999,,,,-0.91814,,,,,,,,-0.22323,,,,,,,,1
,,,,,,,,,,,,,0.12252,0.63907,,,,0.54305,,,,,,,,0.49013,,,,,,,,1
,,,,,,,,,,,,,1.0,1.0,,,,0.0,,,,,,,,1.0,,,,,,,,0
,,,,,,,,,,,,,-1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,0
,,,,,,,,,,,,,-0.06713999999999999,0.86429,,,,0.81,,,,,,,,0.81598,,,,,,,,1
,,,,,,,,,,,,,-0.04754,0.55518,,,,0.42445,,,,,,,,0.50369,,,,,,,,1
,,,,,,,,,,,,,0.1421,0.8692200000000001,,,,0.75,,,,,,,,0.73944,,,,,,,,1
,,,,,,,,,,,,,0.10417,0.54167,,,,0.35417,,,,,,,,0.44011999999999996,,,,,,,,1
,,,,,,,,,,,,,0.48981,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,1
,,,,,,,,,,,,,0.02912,0.87235,,,,0.95035,,,,,,,,0.83429,,,,,,,,1
,,,,,,,,,,,,,0.0,0.0,,,,0.56098,,,,,,,,1.0,,,,,,,,0
,,,,,,,,,,,,,0.892,-0.35736999999999997,,,,-0.78768,,,,,,,,-0.67557,,,,,,,,1
,,,,,,,,,,,,,0.0,0.62162,,,,0.71833,,,,,,,,0.61031,,,,,,,,1
,,,,,,,,,,,,,-0.44945,0.60536,,,,0.58212,,,,,,,,0.41078000000000003,,,,,,,,1
,,,,,,,,,,,,,1.0,-1.0,,,,1.0,,,,,,,,-1.0,,,,,,,,0
,,,,,,,,,,,,,0.07111,-0.82811,,,,-0.04759,,,,,,,,0.74758,,,,,,,,1
