,,,,,,,44.0,,143.0,,335.0,,,,,,194.0,1
,,,,,,,41.0,,145.0,,372.0,,,,,,206.0,2
,,,,,,,28.0,,164.0,,833.0,,,,,,185.0,2
,,,,,,,39.0,,134.0,,433.0,,,,,,199.0,1
,,,,,,,30.0,,166.0,,710.0,,,,,,199.0,1
,,,,,,,41.0,,133.0,,394.0,,,,,,204.0,0
,,,,,,,30.0,,176.0,,708.0,,,,,,196.0,0
,,,,,,,50.0,,124.0,,270.0,,,,,,195.0,1
,,,,,,,40.0,,127.0,,401.0,,,,,,204.0,2
,,,,,,,46.0,,127.0,,314.0,,,,,,194.0,0
,,,,,,,45.0,,148.0,,324.0,,,,,,199.0,3
,,,,,,,28.0,,160.0,,816.0,,,,,,184.0,2
,,,,,,,31.0,,159.0,,671.0,,,,,,189.0,2
,,,,,,,43.0,,133.0,,358.0,,,,,,190.0,0
,,,,,,,57.0,,135.0,,203.0,,,,,,204.0,3
,,,,,,,55.0,,129.0,,218.0,,,,,,185.0,3
,,,,,,,30.0,,182.0,,752.0,,,,,,198.0,0
,,,,,,,44.0,,145.0,,341.0,,,,,,184.0,2
,,,,,,,52.0,,141.0,,246.0,,,,,,208.0,3
,,,,,,,32.0,,167.0,,629.0,,,,,,196.0,1
,,,,,,,30.0,,178.0,,730.0,,,,,,201.0,0
,,,,,,,31.0,,156.0,,663.0,,,,,,200.0,1
,,,,,,,52.0,,129.0,,246.0,,,,,,209.0,3
,,,,,,,52.0,,129.0,,246.0,,,,,,200.0,3
,,,,,,,42.0,,134.0,,378.0,,,,,,197.0,1
,,,,,,,32.0,,164.0,,659.0,,,,,,203.0,1
,,,,,,,28.0,,170.0,,857.0,,,,,,184.0,2
,,,,,,,57.0,,128.0,,204.0,,,,,,183.0,3
,,,,,,,30.0,,165.0,,703.0,,,,,,188.0,2
,,,,,,,45.0,,142.0,,322.0,,,,,,211.0,0
,,,,,,,47.0,,124.0,,298.0,,,,,,207.0,1
,,,,,,,45.0,,134.0,,330.0,,,,,,186.0,0
,,,,,,,30.0,,177.0,,731.0,,,,,,197.0,0
,,,,,,,45.0,,125.0,,331.0,,,,,,198.0,0
,,,,,,,35.0,,144.0,,526.0,,,,,,197.0,1
,,,,,,,44.0,,156.0,,348.0,,,,,,203.0,3
,,,,,,,48.0,,138.0,,290.0,,,,,,206.0,0
,,,,,,,32.0,,173.0,,648.0,,,,,,196.0,0
,,,,,,,26.0,,169.0,,968.0,,,,,,184.0,2
,,,,,,,30.0,,156.0,,719.0,,,,,,189.0,2
,,,,,,,48.0,,139.0,,289.0,,,,,,209.0,3
,,,,,,,35.0,,141.0,,535.0,,,,,,194.0,0
,,,,,,,50.0,,141.0,,265.0,,,,,,201.0,3
,,,,,,,44.0,,148.0,,339.0,,,,,,199.0,3
,,,,,,,46.0,,143.0,,309.0,,,,,,207.0,3
,,,,,,,43.0,,155.0,,358.0,,,,,,200.0,3
,,,,,,,45.0,,140.0,,327.0,,,,,,182.0,2
,,,,,,,26.0,,175.0,,982.0,,,,,,183.0,2
,,,,,,,46.0,,144.0,,320.0,,,,,,182.0,2
,,,,,,,42.0,,163.0,,387.0,,,,,,196.0,3
,,,,,,,33.0,,146.0,,570.0,,,,,,193.0,2
,,,,,,,39.0,,134.0,,418.0,,,,,,204.0,1
,,,,,,,41.0,,125.0,,385.0,,,,,,203.0,1
,,,,,,,31.0,,165.0,,673.0,,,,,,196.0,0
,,,,,,,45.0,,145.0,,325.0,,,,,,182.0,2
,,,,,,,32.0,,166.0,,657.0,,,,,,194.0,0
,,,,,,,37.0,,139.0,,457.0,,,,,,201.0,2
,,,,,,,49.0,,140.0,,278.0,,,,,,205.0,3
,,,,,,,52.0,,127.0,,252.0,,,,,,187.0,1
,,,,,,,33.0,,147.0,,598.0,,,,,,194.0,0
,,,,,,,57.0,,128.0,,207.0,,,,,,183.0,3
,,,,,,,44.0,,146.0,,343.0,,,,,,190.0,2
,,,,,,,45.0,,142.0,,331.0,,,,,,190.0,2
,,,,,,,51.0,,120.0,,251.0,,,,,,207.0,0
,,,,,,,31.0,,177.0,,678.0,,,,,,195.0,0
,,,,,,,50.0,,134.0,,265.0,,,,,,209.0,3
,,,,,,,37.0,,155.0,,472.0,,,,,,201.0,1
,,,,,,,30.0,,171.0,,728.0,,,,,,198.0,0
,,,,,,,45.0,,148.0,,334.0,,,,,,205.0,3
,,,,,,,48.0,,145.0,,281.0,,,,,,210.0,3
,,,,,,,30.0,,176.0,,716.0,,,,,,196.0,0
,,,,,,,38.0,,135.0,,465.0,,,,,,205.0,1
,,,,,,,50.0,,140.0,,277.0,,,,,,183.0,3
,,,,,,,32.0,,164.0,,638.0,,,,,,200.0,1
,,,,,,,43.0,,127.0,,352.0,,,,,,191.0,0
,,,,,,,50.0,,126.0,,266.0,,,,,,203.0,0
,,,,,,,33.0,,164.0,,587.0,,,,,,196.0,1
,,,,,,,46.0,,145.0,,320.0,,,,,,182.0,2
,,,,,,,33.0,,148.0,,602.0,,,,,,202.0,0
,,,,,,,34.0,,154.0,,586.0,,,,,,208.0,1
,,,,,,,45.0,,129.0,,327.0,,,,,,193.0,1
,,,,,,,54.0,,118.0,,224.0,,,,,,202.0,1
,,,,,,,37.0,,140.0,,481.0,,,,,,204.0,0
,,,,,,,26.0,,169.0,,957.0,,,,,,183.0,2
,,,,,,,42.0,,159.0,,379.0,,,,,,197.0,3
,,,,,,,45.0,,141.0,,326.0,,,,,,201.0,2
,,,,,,,46.0,,143.0,,322.0,,,,,,182.0,2
,,,,,,,46.0,,145.0,,323.0,,,,,,184.0,2
,,,,,,,45.0,,152.0,,323.0,,,,,,200.0,3
,,,,,,,31.0,,170.0,,707.0,,,,,,198.0,0
,,,,,,,33.0,,152.0,,584.0,,,,,,197.0,1
,,,,,,,40.0,,143.0,,396.0,,,,,,199.0,0
,,,,,,,48.0,,146.0,,280.0,,,,,,194.0,3
,,,,,,,46.0,,146.0,,308.0,,,,,,201.0,1
,,,,,,,45.0,,144.0,,324.0,,,,,,183.0,2
,,,,,,,43.0,,160.0,,367.0,,,,,,194.0,3
,,,,,,,33.0,,150.0,,586.0,,,,,,198.0,1
,,,,,,,34.0,,147.0,,563.0,,,,,,197.0,2
,,,,,,,27.0,,169.0,,928.0,,,,,,183.0,2
,,,,,,,50.0,,123.0,,263.0,,,,,,206.0,1
,,,,,,,31.0,,172.0,,669.0,,,,,,196.0,1
,,,,,,,30.0,,177.0,,741.0,,,,,,198.0,0
,,,,,,,31.0,,168.0,,687.0,,,,,,201.0,1
,,,,,,,41.0,,151.0,,390.0,,,,,,201.0,1
,,,,,,,31.0,,156.0,,683.0,,,,,,197.0,0
,,,,,,,45.0,,147.0,,334.0,,,,,,184.0,2
,,,,,,,30.0,,167.0,,713.0,,,,,,200.0,1
,,,,,,,46.0,,139.0,,317.0,,,,,,199.0,3
,,,,,,,57.0,,129.0,,206.0,,,,,,185.0,3
,,,,,,,46.0,,143.0,,311.0,,,,,,203.0,2
,,,,,,,35.0,,153.0,,524.0,,,,,,195.0,2
,,,,,,,35.0,,143.0,,534.0,,,,,,197.0,0
,,,,,,,45.0,,135.0,,321.0,,,,,,196.0,2
,,,,,,,41.0,,134.0,,379.0,,,,,,197.0,2
,,,,,,,53.0,,124.0,,240.0,,,,,,191.0,0
,,,,,,,37.0,,134.0,,486.0,,,,,,202.0,1
,,,,,,,43.0,,158.0,,373.0,,,,,,193.0,3
,,,,,,,27.0,,165.0,,891.0,,,,,,182.0,2
,,,,,,,37.0,,154.0,,467.0,,,,,,195.0,1
,,,,,,,45.0,,144.0,,333.0,,,,,,188.0,2
,,,,,,,31.0,,175.0,,681.0,,,,,,192.0,0
,,,,,,,43.0,,160.0,,371.0,,,,,,194.0,3
,,,,,,,50.0,,127.0,,266.0,,,,,,185.0,1
,,,,,,,31.0,,162.0,,674.0,,,,,,199.0,1
,,,,,,,40.0,,147.0,,417.0,,,,,,192.0,0
,,,,,,,43.0,,157.0,,371.0,,,,,,198.0,3
,,,,,,,41.0,,131.0,,396.0,,,,,,192.0,1
,,,,,,,57.0,,121.0,,208.0,,,,,,183.0,3
,,,,,,,37.0,,137.0,,466.0,,,,,,200.0,0
,,,,,,,49.0,,145.0,,279.0,,,,,,209.0,3
,,,,,,,32.0,,169.0,,651.0,,,,,,193.0,0
,,,,,,,48.0,,143.0,,296.0,,,,,,197.0,0
,,,,,,,39.0,,136.0,,430.0,,,,,,199.0,1
,,,,,,,52.0,,137.0,,250.0,,,,,,183.0,3
,,,,,,,48.0,,140.0,,290.0,,,,,,208.0,3
,,,,,,,48.0,,126.0,,286.0,,,,,,192.0,0
,,,,,,,45.0,,142.0,,327.0,,,,,,188.0,2
,,,,,,,44.0,,136.0,,342.0,,,,,,197.0,2
,,,,,,,43.0,,150.0,,363.0,,,,,,200.0,3
,,,,,,,33.0,,161.0,,570.0,,,,,,195.0,2
,,,,,,,30.0,,180.0,,756.0,,,,,,198.0,0
,,,,,,,40.0,,134.0,,405.0,,,,,,197.0,1
,,,,,,,51.0,,142.0,,261.0,,,,,,186.0,3
,,,,,,,45.0,,140.0,,327.0,,,,,,191.0,1
