93.0,43.0,76.0,149.0,57.0,7.0,149.0,44.0,19.0,143.0,172.0,335.0,176.0,69.0,14.0,0.0,189.0,194.0,1
96.0,44.0,68.0,190.0,70.0,7.0,155.0,41.0,19.0,145.0,179.0,372.0,166.0,67.0,5.0,7.0,202.0,206.0,2
101.0,54.0,106.0,188.0,57.0,7.0,236.0,28.0,26.0,164.0,256.0,833.0,253.0,81.0,6.0,14.0,185.0,185.0,2
86.0,38.0,86.0,175.0,60.0,9.0,170.0,39.0,21.0,134.0,191.0,433.0,138.0,68.0,1.0,28.0,191.0,199.0,1
115.0,53.0,100.0,205.0,64.0,11.0,220.0,30.0,25.0,166.0,229.0,710.0,214.0,71.0,21.0,11.0,189.0,199.0,1
94.0,37.0,74.0,169.0,59.0,7.0,162.0,41.0,20.0,133.0,178.0,394.0,130.0,63.0,6.0,6.0,198.0,204.0,0
104.0,57.0,103.0,216.0,69.0,11.0,219.0,30.0,25.0,176.0,228.0,708.0,219.0,73.0,4.0,3.0,186.0,196.0,0
86.0,36.0,78.0,146.0,58.0,7.0,135.0,50.0,18.0,124.0,155.0,270.0,148.0,66.0,0.0,25.0,190.0,195.0,1
100.0,36.0,73.0,199.0,73.0,6.0,162.0,40.0,20.0,127.0,189.0,401.0,125.0,72.0,6.0,19.0,200.0,204.0,2
89.0,38.0,78.0,153.0,61.0,7.0,146.0,46.0,19.0,127.0,166.0,314.0,142.0,69.0,0.0,9.0,187.0,194.0,0
85.0,45.0,80.0,154.0,64.0,9.0,147.0,45.0,19.0,148.0,169.0,324.0,174.0,71.0,1.0,4.0,188.0,199.0,3
103.0,52.0,103.0,170.0,52.0,7.0,236.0,28.0,26.0,160.0,254.0,816.0,250.0,82.0,3.0,23.0,183.0,184.0,2
99.0,51.0,92.0,203.0,65.0,5.0,209.0,31.0,24.0,159.0,232.0,671.0,214.0,78.0,5.0,11.0,191.0,189.0,2
86.0,39.0,84.0,149.0,57.0,8.0,156.0,43.0,20.0,133.0,185.0,358.0,157.0,74.0,0.0,23.0,183.0,190.0,0
